compound_index,true_pkd,rf_rank,rf_pred,dl_rank,dl_pred,delta_rank
522,7.3458233,2010,6.4919953,3627,5.635877,-1617
523,7.600326,1602,6.6634955,3508,5.702647,-1906
524,6.149905,2601,6.2771444,2923,6.004009,-322
525,5.230025,3617,5.887997,4017,5.209997,-400
526,6.3495955,3247,6.0518475,3156,5.888377,91
527,6.679646,3191,6.0630746,3829,5.471493,-638
528,6.6593575,3156,6.079864,3810,5.49232,-654
529,5.1699824,3845,5.6620383,3979,5.285475,-134
530,5.349974,3779,5.743657,4068,5.1177645,-289
531,5.1699824,3763,5.7623315,3886,5.402619,-123
532,5.3999968,3833,5.6735296,3684,5.596397,149
533,5.96015,3751,5.7768536,3916,5.3679066,-165
534,7.2358236,3733,5.792225,4126,5.025998,-393
535,5.049971,3722,5.8004894,3894,5.39202,-172
536,6.8207355,3277,6.0418453,3533,5.69166,-256
537,4.470004,2546,6.297395,4317,4.503605,-1771
538,6.698753,3443,5.97431,3357,5.7924185,86
539,7.480172,1822,6.57092,2054,6.483768,-232
540,5.150022,3663,5.846931,3691,5.593949,-28
541,6.4947143,2094,6.45889,3582,5.656743,-1488
542,4.5451536,4068,5.266504,4254,4.71286,-186
543,4.5451536,4028,5.3722067,4197,4.843835,-169
544,5.4559197,1537,6.7055964,1793,6.6450663,-256
545,6.5526867,2139,6.4427476,3510,5.701776,-1371
546,5.9585676,2317,6.3838973,3548,5.6850367,-1231
547,5.420205,1385,6.777563,1868,6.5866995,-483
548,5.508624,3238,6.0543404,3422,5.759673,-184
549,5.58501,2206,6.4222174,2705,6.137105,-499
550,5.18708,1497,6.73219,3294,5.8250628,-1797
551,5.508624,2292,6.392573,3681,5.600025,-1389
552,6.346691,2406,6.355022,3360,5.7914724,-954
553,5.2596292,3643,5.8732643,1240,7.1176987,2403
554,6.0808697,3390,5.9985757,3762,5.5523043,-372
555,5.9207826,2368,6.3664265,3300,5.8214693,-932
556,6.508498,2746,6.223538,3497,5.712182,-751
557,5.346778,1734,6.5993867,2648,6.170748,-914
558,7.5833597,782,7.262157,727,7.773495,55
559,6.236497,1731,6.6012206,1277,7.088249,454
560,5.9207826,2157,6.4345226,2334,6.3286924,-177
561,7.567031,1117,6.940132,1496,6.9152822,-379
562,6.958213,1748,6.5993867,2641,6.170748,-893
563,5.9585676,1735,6.5993867,2637,6.170748,-902
564,8.036212,3424,5.984052,2901,6.015315,523
565,7.50724,1737,6.5993867,2654,6.170748,-917
566,7.266803,1743,6.5993867,2642,6.170748,-899
567,8.49485,783,7.262157,729,7.773495,54
568,8.769551,785,7.262157,728,7.773495,57
569,5.853841,786,7.262157,735,7.773495,51
570,6.420102,1594,6.6708026,1549,6.8665304,45
571,6.4316807,2075,6.4681582,1605,6.8078623,470
572,8.119186,795,7.2521553,1220,7.13824,-425
573,5.7447033,1878,6.543891,3288,5.830376,-1410
574,6.6018863,3345,6.017064,2066,6.477498,1279
575,5.853841,1151,6.917663,2881,6.023573,-1730
576,7.12436,1739,6.5993867,2646,6.170748,-907
577,8.275724,796,7.2521553,1219,7.13824,-423
578,7.375718,1753,6.5993867,2647,6.170748,-894
579,6.055468,1318,6.824485,2530,6.2407613,-1212
580,9.130768,800,7.2521553,1218,7.13824,-418
581,6.167427,3041,6.124076,3652,5.617594,-611
582,8.431798,801,7.2521553,1217,7.13824,-416
583,7.326979,1118,6.940132,1497,6.9152822,-379
584,5.6575575,2106,6.4553537,2344,6.3239975,-238
585,7.336299,1749,6.5993867,2655,6.170748,-906
586,8.136677,779,7.262157,730,7.773495,49
587,7.3458233,784,7.262157,733,7.773495,51
588,6.026826,1150,6.917663,2882,6.023573,-1732
589,6.7692957,2848,6.188677,3362,5.789811,-514
590,7.5833597,1120,6.940132,1498,6.9152822,-378
591,6.7692957,780,7.262157,734,7.773495,46
592,6.999566,1752,6.5993867,2643,6.170748,-891
593,8.207608,799,7.2521553,1216,7.13824,-417
594,7.2358236,1751,6.5993867,2639,6.170748,-888
595,7.2211256,1750,6.5993867,2653,6.170748,-903
596,5.4559197,1760,6.5939994,3493,5.713978,-1733
597,8.920818,798,7.2521553,1215,7.13824,-417
598,6.537452,2925,6.164437,3014,5.956531,-89
599,5.8238797,1747,6.5993867,2651,6.170748,-904
600,7.6757174,2658,6.257105,3692,5.593934,-1034
601,7.206908,1746,6.5993867,2650,6.170748,-904
602,7.551294,2138,6.4427476,3509,5.701776,-1371
603,7.850781,778,7.262157,732,7.773495,46
604,7.059982,1745,6.5993867,2649,6.170748,-904
605,7.3458233,2405,6.355022,3359,5.7914724,-954
606,7.9172144,2369,6.3664265,3299,5.8214693,-930
607,7.567031,1744,6.5993867,2644,6.170748,-900
608,8.677781,1742,6.5993867,2640,6.170748,-898
609,8.119186,781,7.262157,731,7.773495,50
610,7.1999707,1741,6.5993867,2645,6.170748,-904
611,7.430626,2077,6.4681582,1604,6.8078623,473
612,7.1732774,1740,6.5993867,2638,6.170748,-898
613,5.1674848,1508,6.722356,3203,5.866564,-1695
614,6.721018,1649,6.6356554,1344,7.0244236,305
615,5.7447033,1767,6.5918946,1803,6.6321907,-36
616,5.58501,3493,5.949214,3577,5.666408,-84
617,6.283913,2328,6.380713,3805,5.497842,-1477
618,5.8238797,2217,6.417242,3219,5.85979,-1002
619,5.5228643,2102,6.456457,3270,5.842013,-1168
620,5.0654964,2313,6.385306,1201,7.1498656,1112
621,7.317855,1738,6.5993867,2652,6.170748,-914
622,7.2211256,1144,6.925661,1069,7.2943935,75
623,6.086133,2475,6.3294005,3667,5.6058855,-1192
624,5.00436,3686,5.8329506,3711,5.583065,-25
625,5.4948363,2477,6.3277316,2135,6.446115,342
626,6.3186684,2791,6.2088485,3816,5.487461,-1025
627,6.698753,2815,6.201512,3900,5.383068,-1085
628,5.0315123,3513,5.939961,2053,6.4837904,1460
629,5.67776,2152,6.4362903,3625,5.636282,-1473
630,5.9207826,3789,5.7331543,3411,5.7671175,378
631,7.1481304,1928,6.51904,3714,5.581592,-1786
632,6.244049,1713,6.608863,2897,6.016034,-1184
633,5.0861807,3047,6.119841,3666,5.6061335,-619
634,6.1803904,2779,6.212989,3588,5.653578,-809
635,5.3665214,3137,6.0866733,2930,5.9984856,207
636,6.2756424,2715,6.2364826,3507,5.702751,-792
637,6.8857226,2055,6.4757123,2752,6.105036,-697
638,6.0176835,3144,6.08281,3020,5.952915,124
639,6.3186684,3274,6.043255,3045,5.9400425,229
640,6.6018863,3013,6.1335926,3041,5.9419937,-28
641,5.8238797,2306,6.388064,3628,5.635565,-1322
642,5.3372326,2436,6.3453355,3474,5.728344,-1038
643,6.2756424,3626,5.882143,3188,5.8724194,438
644,6.38711,2949,6.1544056,3607,5.6459317,-658
645,7.266803,1394,6.7709427,3634,5.6326365,-2240
646,6.522734,2793,6.2084246,3726,5.5764713,-933
647,5.7958527,2011,6.4917946,3849,5.44968,-1838
648,6.619608,2488,6.324181,3793,5.511554,-1305
649,7.396856,3661,5.8481226,3503,5.7088213,158
650,7.617983,3281,6.04068,3773,5.540964,-492
651,5.4317865,2195,6.42488,3546,5.6882,-1351
652,6.8857226,3157,6.0798006,2939,5.9898386,218
653,6.2675257,3624,5.883891,3464,5.734394,160
654,5.8238797,2862,6.1836762,3812,5.49109,-950
655,7.266803,2483,6.3263097,3562,5.6763663,-1079
656,6.58486,3337,6.0217934,3271,5.840375,66
657,5.638253,2873,6.179906,4015,5.211694,-1142
658,7.1481304,1119,6.940132,1495,6.9152822,-376
659,6.3009434,2792,6.208773,3760,5.5534935,-968
660,5.3665214,3128,6.089517,1513,6.900114,1615
661,6.38711,2609,6.2743163,1084,7.2832127,1525
662,6.8236194,2277,6.3958654,1192,7.1521144,1085
663,7.9172144,2283,6.3948708,3241,5.8519716,-958
664,6.4558077,2899,6.171473,3199,5.8672733,-300
665,6.8857226,1875,6.544796,3733,5.5706925,-1858
666,5.7695255,2593,6.279139,3785,5.51912,-1192
667,6.3766475,2731,6.2304673,3423,5.7590036,-692
668,5.508624,2931,6.1611977,3662,5.6089535,-731
669,5.0409536,2110,6.454225,3334,5.8008366,-1224
670,7.0357404,2938,6.1596117,3790,5.5146303,-852
671,5.00436,3193,6.062209,3697,5.5912066,-504
672,5.886023,2441,6.3432503,3700,5.5890465,-1259
673,6.522734,3153,6.0805006,4031,5.1956267,-878
674,5.2518044,2732,6.229968,3370,5.785295,-638
675,5.886023,2241,6.4053693,3051,5.9363313,-810
676,7.493495,2038,6.4833846,3285,5.832945,-1247
677,6.2005906,2484,6.326033,3570,5.6714907,-1086
678,6.721018,1600,6.6648245,1532,6.881301,68
679,6.3097153,1422,6.7611666,2492,6.256103,-1070
680,6.6018863,1836,6.5661974,1636,6.7738953,200
681,6.119129,2384,6.361853,3701,5.5889735,-1317
682,5.7447033,3044,6.1219444,1938,6.550658,1106
683,5.397929,1405,6.766547,2086,6.4725194,-681
684,6.236497,1638,6.640917,1949,6.5491943,-311
685,6.2756424,1631,6.64674,1354,7.0149283,277
686,6.0808697,1642,6.6398025,1615,6.8049297,27
687,5.2924213,2538,6.301736,3699,5.5894566,-1161
688,6.259558,1907,6.5302334,3516,5.699566,-1609
689,6.142607,1227,6.886522,1523,6.890562,-296
690,6.3664308,2834,6.1932,3495,5.713301,-661
691,7.266803,1441,6.7481785,825,7.6439786,616
692,6.1937523,2019,6.488121,3418,5.761834,-1399
693,5.0457525,2595,6.278827,3664,5.6068883,-1069
694,5.4317865,1920,6.5218525,3683,5.598502,-1763
695,6.999566,2104,6.4555993,1770,6.6665907,334
696,7.0963674,2235,6.407534,3665,5.6065016,-1430
697,5.8238797,1835,6.566505,3828,5.471872,-1993
698,7.3555613,2114,6.451983,2915,6.007265,-801
699,6.7692957,2863,6.182883,3631,5.6342216,-768
700,5.7212234,2864,6.1824956,1807,6.6272774,1057
701,7.1018233,3189,6.0636635,2797,6.074705,392
702,8.677781,1491,6.7338457,3780,5.523326,-2289
703,7.0127807,2474,6.329682,2189,6.417321,285
704,5.8238797,1319,6.824485,2529,6.2407618,-1210
705,5.638253,2636,6.265356,3539,5.688732,-903
706,6.7444863,3530,5.9262156,3635,5.631757,-105
707,6.113453,3518,5.934783,3644,5.625188,-126
708,8.408936,1285,6.83712,1158,7.1947975,127
709,6.7956085,3798,5.725434,3766,5.5454226,32
710,5.3767405,3200,6.0596066,3710,5.583206,-510
711,6.3564487,2285,6.3937964,1976,6.528942,309
712,6.07053,3698,5.826794,3834,5.4654593,-136
713,6.283913,2526,6.306386,2864,6.036674,-338
714,5.5528264,3199,6.0598016,2887,6.0197678,312
715,5.6575575,2233,6.409425,2552,6.2256336,-319
716,6.3766475,3659,5.8498187,3594,5.650557,65
717,5.56862,3261,6.0464783,3744,5.567522,-483
718,6.244049,2866,6.1819215,3836,5.4631577,-970
719,6.8236194,2107,6.4553537,2343,6.3239975,-236
720,5.9207826,2843,6.190415,3636,5.6298594,-793
721,6.58486,2667,6.254672,2554,6.2242136,113
722,7.258848,2462,6.3356338,3574,5.6697674,-1112
723,6.3664308,3534,5.923833,2914,6.007371,620
724,5.2218413,3666,5.844208,3572,5.671249,94
725,6.2517343,2414,6.3502035,3179,5.878229,-765
726,6.4947143,3064,6.1108866,3123,5.9004526,-59
727,6.161088,3020,6.1313043,2711,6.1283965,309
728,6.2517343,3108,6.094737,3846,5.4545155,-738
729,6.7444863,2800,6.207669,3820,5.483753,-1020
730,5.7695255,2134,6.4445825,2918,6.0060205,-784
731,8.309804,797,7.2521553,1221,7.1382394,-424
732,5.7447033,1961,6.5055885,3671,5.604989,-1710
733,6.65738,1101,6.9478035,2697,6.141095,-1596
734,5.7212234,2074,6.468189,2470,6.2682943,-396
735,5.2518044,2226,6.4116077,3528,5.69436,-1302
736,5.7695255,3561,5.912661,3585,5.654294,-24
737,6.7692957,2979,6.146538,3592,5.65183,-613
738,6.8857226,1566,6.6827617,1819,6.6124544,-253
739,6.7692957,1453,6.743439,2755,6.1020246,-1302
740,6.721018,1771,6.590289,1560,6.8538175,211
741,5.58501,3737,5.7901955,3400,5.773222,337
742,6.698753,3267,6.0452538,3082,5.923528,185
743,5.6020427,1349,6.803531,945,7.458808,404
744,7.160522,1531,6.707762,948,7.4508824,583
745,5.638253,3182,6.066308,1704,6.7227564,1478
746,6.4558077,3618,5.8876634,3013,5.957696,605
747,5.481473,3353,6.01475,1730,6.703421,1623
748,7.166853,1772,6.590164,994,7.379711,778
749,6.124881,2123,6.4487414,1765,6.6700263,358
750,5.6575575,3501,5.945253,3529,5.6942816,-28
751,5.6989484,3586,5.901996,3815,5.4890876,-229
752,5.537587,2156,6.4345226,2333,6.328693,-177
753,6.6380835,2076,6.4681582,1606,6.8078623,470
754,6.38711,1270,6.851912,2353,6.32119,-1083
755,5.060476,1271,6.851912,2352,6.32119,-1081
756,8.677781,2531,6.3035808,3054,5.9346423,-523
757,5.154896,1565,6.6827617,1818,6.6124544,-253
758,6.0409107,1736,6.5993867,2656,6.1707478,-920
759,5.853841,3736,5.7901955,3399,5.773222,337
760,5.7958527,3266,6.0452538,3083,5.923528,183
761,6.425853,2166,6.4314914,2117,6.4568367,49
762,6.425853,2165,6.4314914,2810,6.065422,-645
763,6.425853,2164,6.4314914,2829,6.058457,-665
764,8.886057,474,7.6687694,683,7.834789,-209
765,8.967784,701,7.385053,1150,7.2032304,-449
766,8.99482,439,7.7383804,1131,7.211016,-692
767,9.075204,534,7.604952,1022,7.339738,-488
768,8.886057,689,7.4001293,402,8.207868,287
769,8.853872,918,7.100663,1067,7.2956877,-149
770,2.5228786,4399,4.5644245,4616,3.2709935,-217
771,5.7695255,3988,5.448668,4441,4.0593266,-453
772,6.283913,3764,5.761417,4375,4.2733755,-611
773,9.075204,917,7.100663,1068,7.2956877,-151
774,5.629981,1020,7.0169563,97,8.666817,923
775,5.209993,772,7.270753,209,8.484552,563
776,9.092588,690,7.4001293,403,8.207868,287
777,5.199993,718,7.3465095,428,8.177137,290
778,4.929996,1049,6.990537,418,8.191467,631
779,9.030584,438,7.7383804,1130,7.2110176,-692
780,8.821023,473,7.6687694,682,7.83479,-209
781,5.9499607,833,7.214725,95,8.670677,738
782,5.35999,1053,6.983999,217,8.476264,836
783,9.003926,700,7.385053,1149,7.203231,-449
784,8.939302,589,7.549651,813,7.657813,-224
785,8.967784,533,7.604952,1021,7.339738,-488
786,5.83997,764,7.28342,92,8.673565,672
787,6.2499237,3748,5.777955,483,8.1321945,3265
788,8.045275,2939,6.158818,631,7.926299,2308
789,6.209926,4050,5.3197107,1082,7.284113,2968
790,3.6,4009,5.4047866,3439,5.74551,570
791,5.259992,4058,5.296552,2257,6.372598,1801
792,5.809971,3272,6.043447,915,7.508479,2357
793,7.6978855,1233,6.883739,803,7.6677876,430
794,4.759998,1711,6.6091337,2863,6.03691,-1152
795,4.88998,1859,6.559005,2908,6.0104494,-1049
796,5.35999,1984,6.50172,2786,6.087909,-802
797,8.040958,535,7.604509,941,7.466846,-406
798,8.387217,350,7.9215956,1567,6.84007,-1217
799,6.995249,1534,6.7059655,2213,6.4024343,-679
800,4.73518,2366,6.3669477,1785,6.651444,581
801,8.774691,1570,6.6815534,410,8.198418,1160
802,5.638253,1367,6.7900486,1394,6.9873276,-27
803,9.69897,43,8.955667,76,8.696638,-33
804,9.30103,16,9.222518,170,8.537113,-154
805,9.30103,17,9.187122,110,8.631771,-93
806,6.443577,3615,5.890034,1033,7.3256307,2582
807,4.0757203,4149,5.1260543,1685,6.7392254,2464
808,2.69897,4607,3.842254,4519,3.8041396,88
809,2.69897,4566,4.006057,4421,4.1278744,145
810,4.8632765,3217,6.0566564,883,7.550145,2334
811,8.408936,2443,6.3423376,3674,5.603668,-1231
812,3.8181562,2444,6.3423376,3673,5.603668,-1229
813,2.69897,4603,3.8662672,4478,3.9203537,125
814,7.36251,1313,6.8279824,840,7.6176367,473
815,6.3978314,1643,6.639507,714,7.797392,929
816,8.823909,332,7.9820585,2944,5.987689,-2612
817,8.481486,322,8.016648,3044,5.940242,-2722
818,7.567031,1509,6.72089,1629,6.782725,-120
819,6.5684752,1953,6.5075264,1097,7.261684,856
820,6.721018,1561,6.6855965,863,7.5756183,698
821,6.958213,980,7.0355396,1236,7.123707,-256
822,8.142668,85,8.697528,99,8.659012,-14
823,4.119186,4664,3.3533185,4595,3.391307,69
824,3.3187587,4645,3.6033647,4591,3.428045,54
825,3.7077436,4628,3.6902194,4566,3.5732028,62
826,8.58336,213,8.317803,178,8.532431,35
827,9.048662,144,8.539407,168,8.539735,-24
828,7.398918,437,7.7386303,141,8.581005,296
829,8.094744,545,7.5921025,149,8.572352,396
830,7.6978855,436,7.7435827,774,7.710193,-338
831,7.6978855,511,7.6225805,161,8.55113,350
832,8.486782,143,8.540472,151,8.570584,-8
833,8.094744,450,7.707813,58,8.73661,392
834,7.398918,454,7.706485,136,8.592133,318
835,7.398918,466,7.686429,68,8.718549,398
836,8.58336,214,8.316738,199,8.507248,15
837,8.094744,446,7.7169476,188,8.519543,258
838,7.956245,546,7.590377,146,8.5778265,400
839,7.398918,465,7.6865287,59,8.735187,406
840,8.58336,271,8.17596,148,8.576139,123
841,7.5982547,354,7.9089084,132,8.59786,222
842,7.9461536,353,7.909008,113,8.626304,240
843,9.69897,179,8.445849,257,8.414833,-78
844,9.522879,187,8.4325905,234,8.452555,-47
845,9.048662,145,8.535556,226,8.457572,-81
846,9.69897,232,8.275307,285,8.383932,-53
847,9.69897,192,8.4118805,333,8.320543,-141
848,6.88968,251,8.21509,616,7.9331923,-365
849,6.4947143,2528,6.3048453,3789,5.5149417,-1261
850,4.7695484,4084,5.2463694,3749,5.5642657,335
851,5.4559197,4069,5.26635,3791,5.513034,278
852,7.7931743,2083,6.465281,2546,6.2286177,-463
853,5.1739187,3700,5.8257008,3105,5.911422,595
854,4.107905,3694,5.8288064,2210,6.403863,1484
855,5.56862,3716,5.8058944,2018,6.5033083,1698
856,4.9030867,3623,5.8844686,2297,6.3439007,1326
857,8.229148,2080,6.4672265,3328,5.8036156,-1248
858,8.744727,1171,6.9096956,1348,7.0216374,-177
859,6.5798793,577,7.5656214,743,7.763122,-166
860,4.650002,4251,4.9064775,4100,5.074972,151
861,5.2441177,4244,4.926121,3988,5.2726088,256
862,4.3467865,4243,4.926121,3987,5.2726088,256
863,7.1420646,2810,6.2041526,2617,6.187174,193
864,5.0222716,2190,6.4269977,3214,5.862567,-1024
865,5.6575575,2189,6.4269977,3211,5.862567,-1022
866,6.920457,2978,6.146545,3314,5.8147016,-336
867,5.1487355,1833,6.5680485,1353,7.016103,480
868,7.283162,3219,6.0562525,2977,5.973917,242
869,5.2006526,1832,6.5680485,1352,7.016103,480
870,5.9585676,2188,6.4269977,3216,5.862567,-1028
871,5.4559197,2187,6.4269977,3212,5.862567,-1025
872,5.4559197,3001,6.139074,3650,5.6204963,-649
873,6.853562,3303,6.036378,3453,5.740162,-150
874,6.443577,2691,6.2443013,3477,5.7247314,-786
875,6.8236194,2880,6.178241,3599,5.6494756,-719
876,5.207601,3241,6.052364,3454,5.739194,-213
877,5.207601,2186,6.4269977,3210,5.862567,-1024
878,6.2005906,1691,6.6241727,1953,6.5481267,-262
879,6.920457,2971,6.1480613,2803,6.071641,168
880,6.537452,2665,6.255405,1845,6.6004686,820
881,6.721018,1693,6.6241727,1955,6.5481267,-262
882,5.3767405,2396,6.359146,2823,6.0593143,-427
883,7.336299,3430,5.9776697,3956,5.3013287,-526
884,5.4317865,2185,6.4269977,3215,5.862567,-1030
885,6.142607,1694,6.6241727,1954,6.5481267,-260
886,6.508498,3179,6.0702753,4035,5.181493,-856
887,9.0,2650,6.259492,2177,6.426074,473
888,8.455932,2579,6.284331,1831,6.601758,748
889,6.8236194,2502,6.3164206,3901,5.3784747,-1399
890,5.9585676,3596,5.898216,3373,5.78397,223
891,5.7212234,3077,6.106099,3961,5.2936697,-884
892,5.7695255,2847,6.1888494,1980,6.5271335,867
893,5.9207826,3043,6.1219845,2379,6.3089237,664
894,6.698753,2560,6.2940855,2975,5.9744587,-415
895,7.0127807,3595,5.8983965,3660,5.6107016,-65
896,5.481473,3668,5.843204,2476,6.2661943,1192
897,5.853841,2879,6.178241,3598,5.6494756,-719
898,6.721018,2435,6.345841,3040,5.9435225,-605
899,5.6575575,3426,5.983859,3491,5.714527,-65
900,6.283913,3589,5.901567,2987,5.968939,602
901,6.508498,3553,5.9162483,2618,6.1870117,935
902,6.2290745,3367,6.007442,2566,6.215393,801
903,5.508624,3489,5.950553,3768,5.5434732,-279
904,6.1803904,3240,6.053135,3722,5.578187,-482
905,6.698753,2372,6.365772,2907,6.0109925,-535
906,6.677574,2654,6.257415,3131,5.8968987,-477
907,5.9207826,3673,5.8417244,2714,6.125703,959
908,5.537587,3581,5.903696,3166,5.8829894,415
909,5.886023,2592,6.279397,2272,6.3642693,320
910,6.920457,3772,5.751045,3702,5.5878887,70
911,5.6575575,2840,6.1910987,3595,5.6499524,-755
912,6.5526867,1692,6.6241727,1952,6.548127,-260
913,5.67776,3361,6.013086,3575,5.6684895,-214
914,5.7695255,2243,6.4038296,2790,6.0849,-547
915,5.886023,3403,5.992024,2821,6.0612793,582
916,6.5684752,1923,6.5205445,2670,6.16276,-747
917,5.397929,3190,6.0634675,3753,5.5610876,-563
918,5.6020427,3703,5.820482,3163,5.886545,540
919,6.58486,3034,6.127464,3511,5.701619,-477
920,5.3767405,3035,6.127235,4222,4.782815,-1187
921,6.0409107,2218,6.4170465,2747,6.1088305,-529
922,6.2675257,3585,5.9027214,2801,6.0726748,784
923,6.1366177,3057,6.1157713,3655,5.616404,-598
924,5.9207826,3016,6.1318045,2998,5.962266,18
925,6.408824,3467,5.962418,3164,5.884512,303
926,5.214663,3602,5.894278,1968,6.5364127,1634
927,7.045275,2664,6.255405,1844,6.600469,820
928,5.2365646,3155,6.0801353,2875,6.029407,280
929,7.166853,3552,5.9163995,4104,5.0669823,-552
930,6.8857226,1578,6.6793528,2935,5.9946833,-1357
931,5.56862,3492,5.9501038,3945,5.327866,-453
932,5.6989484,2184,6.4269977,3213,5.862567,-1029
933,5.214663,2242,6.4042654,4025,5.199856,-1783
934,7.0039263,1584,6.676116,2175,6.4283123,-591
935,6.2756424,2973,6.14773,3800,5.506357,-827
936,7.2211256,3505,5.9441485,3019,5.953315,486
937,5.9207826,2510,6.31445,3218,5.861015,-708
938,6.443577,1935,6.517046,2847,6.0426083,-912
939,6.4813547,2338,6.3775887,2965,5.9792976,-627
940,7.045275,3308,6.034396,3951,5.311253,-643
941,6.3097153,1791,6.5819798,2528,6.2414618,-737
942,8.677781,1573,6.680342,1981,6.5263953,-408
943,5.9585676,3385,6.0020313,2374,6.3104854,1011
944,6.8236194,2963,6.1500554,3566,5.672427,-603
945,5.58501,2647,6.259948,3677,5.6023417,-1030
946,5.8238797,2586,6.2812343,2269,6.365691,317
947,5.7958527,3529,5.9272785,3936,5.339286,-407
948,5.886023,3485,5.9540586,4012,5.2187586,-527
949,6.119129,2509,6.314509,3913,5.3720465,-1404
950,5.6197705,3344,6.0172787,3160,5.887335,184
951,5.7447033,2006,6.494176,3264,5.8434744,-1258
952,6.0314703,3288,6.038412,2862,6.0369177,426
953,7.0501223,3604,5.8934574,3377,5.78243,227
954,5.6020427,3472,5.960643,1587,6.821714,1885
955,5.638253,3042,6.123033,2255,6.374252,787
956,6.537452,1884,6.5409174,1791,6.6454544,93
957,5.481473,2498,6.3205204,3189,5.8716545,-691
958,5.7447033,3316,6.0302844,2489,6.2592525,827
959,5.3767405,3826,5.6796255,3520,5.6985054,306
960,5.481473,3868,5.635254,2822,6.060196,1046
961,5.2441177,3453,5.9699793,3162,5.8865724,291
962,6.161088,3289,6.0381436,3678,5.602138,-389
963,5.397929,3275,6.042899,1443,6.9508166,1832
964,5.2006526,3839,5.665053,3551,5.6841173,288
965,7.386158,2370,6.366345,3847,5.4532413,-1477
966,5.8238797,2013,6.491598,2533,6.238744,-520
967,5.4685082,3446,5.9726996,1853,6.592889,1593
968,5.31875,3584,5.9028573,3676,5.6028476,-92
969,5.7212234,2678,6.2490087,3596,5.649914,-918
970,6.32781,3651,5.857775,3825,5.4788,-174
971,6.1366177,3486,5.9537544,1709,6.7204704,1777
